id,result,year,school_id,subject_id
62762,66.43,2015,10186,6
62763,60.85,2015,10186,11
62764,60.33,2015,10186,3
62765,62.68,2015,10186,9
62766,49.92,2015,10186,4
62767,57.4,2015,10187,2
62768,32.28,2015,10187,1
62769,51.52,2015,10187,8
62770,46,2015,10187,7
62771,54.25,2015,10187,6
62772,52.5,2015,10187,3
62773,50.14,2015,10187,9
62774,43.92,2015,10187,4
62775,67.33,2015,10188,2
62776,40.33,2015,10188,1
62777,59.66,2015,10188,8
62778,74,2015,10189,2
62779,49.44,2015,10189,1
62780,62.45,2015,10189,8
62781,62.75,2015,10189,9
62782,62,2015,10189,3
62783,56.81,2015,10189,4
62784,60.75,2015,10190,2
62785,29.75,2015,10190,1
62786,74.97,2015,10191,2
62787,53.68,2015,10191,1
62788,61.47,2015,10191,8
62789,63.12,2015,10191,5
62790,50.8,2015,10191,7
62791,61.6,2015,10191,9
62792,67.9,2015,10191,3
62793,54.16,2015,10191,4
62794,81.5,2015,10192,2
62795,46.35,2015,10192,1
62796,64.15,2015,10192,8
62797,54.75,2015,10192,7
62798,63.5,2015,10192,6
62799,62.12,2015,10192,3
62800,78.75,2015,10192,9
62801,58.28,2015,10192,4
62802,68.51,2015,10193,2
62803,42.68,2015,10193,1
62804,57.58,2015,10193,8
62805,54.62,2015,10193,7
62806,58,2015,10193,9
62807,59.25,2015,10193,3
62808,49.85,2015,10193,4
62809,69.38,2015,10194,2
62810,55.62,2015,10194,1
62811,60.66,2015,10194,8
62812,60.4,2015,10194,4
62813,67.33,2015,10195,2
62814,54.2,2015,10195,1
62815,67,2015,10195,8
62816,61.75,2015,10196,2
62817,22,2015,10196,1
62818,54.75,2015,10196,8
62819,64.38,2015,10197,2
62820,42.92,2015,10197,1
62821,52.85,2015,10197,8
62822,39.4,2015,10197,4
62823,64.5,2015,10199,2
62824,38.5,2015,10199,1
62825,51.33,2015,10199,8
62826,61.83,2015,10200,2
62827,23.2,2015,10200,1
62828,66.43,2015,10202,2
62829,36.4,2015,10202,1
62830,51.72,2015,10202,8
62831,59.33,2015,10203,2
62832,40.25,2015,10203,1
62833,62.5,2015,10203,8
62834,63.36,2015,10204,2
62835,38.04,2015,10204,1
62836,55.7,2015,10204,8
62837,48.75,2015,10204,4
62838,61.8,2015,10205,2
62839,36.46,2015,10205,1
62840,58.92,2015,10205,8
62841,41,2015,10205,7
62842,58.25,2015,10205,9
62843,48,2015,10205,4
62844,63.75,2015,10206,2
62845,41.07,2015,10206,1
62846,54.55,2015,10206,8
62847,55,2015,10206,5
62848,45.85,2015,10206,7
62849,57.33,2015,10206,6
62850,20.75,2015,10206,11
62851,53,2015,10206,9
62852,45.5,2015,10206,4
62853,74.28,2015,10209,2
62854,52.41,2015,10209,1
62855,64.96,2015,10209,8
62856,58.62,2015,10209,5
62857,53.9,2015,10209,7
62858,64.5,2015,10209,6
62859,59.75,2015,10209,11
62860,59.95,2015,10209,3
62861,54.9,2015,10209,4
62862,85.78,2015,10210,2
62863,64.65,2015,10210,1
62864,75.09,2015,10210,8
62865,69.68,2015,10210,7
62866,66.3,2015,10210,6
62867,68.25,2015,10210,11
62868,72.81,2015,10210,3
62869,71.92,2015,10210,9
62870,69,2015,10210,4
62871,70.73,2015,10211,2
62872,50.32,2015,10211,1
62873,63.43,2015,10211,8
62874,68.8,2015,10211,5
62875,47.5,2015,10211,7
62876,71.4,2015,10211,6
62877,59,2015,10211,11
62878,69.55,2015,10211,3
62879,67,2015,10211,9
62880,54.69,2015,10211,4
62881,68.64,2015,10212,2
62882,39.15,2015,10212,1
62883,58.37,2015,10212,8
62884,70.85,2015,10212,6
62885,62.2,2015,10212,9
62886,55.16,2015,10212,4
62887,63.24,2015,10213,2
62888,37.1,2015,10213,1
62889,55.53,2015,10213,8
62890,54.8,2015,10213,9
62891,42.6,2015,10213,6
62892,71.76,2015,10214,2
62893,50,2015,10214,1
62894,65.26,2015,10214,8
62895,60,2015,10214,7
62896,70.83,2015,10214,3
62897,59.5,2015,10214,4
62898,66.53,2015,10216,2
62899,40.75,2015,10216,1
62900,52.83,2015,10216,8
62901,56.76,2015,10216,7
62902,61.75,2015,10216,6
62903,40.25,2015,10216,11
62904,49.66,2015,10216,3
62905,71.83,2015,10216,9
62906,37.45,2015,10216,4
62907,67.85,2015,10218,2
62908,53.16,2015,10218,1
62909,56.7,2015,10218,8
62910,51.87,2015,10218,7
62911,79.05,2015,10219,2
62912,45.74,2015,10219,1
62913,55.84,2015,10219,8
62914,64.71,2015,10219,5
62915,55.75,2015,10219,7
62916,54.5,2015,10219,3
62917,46.58,2015,10219,4
62918,63.06,2015,10221,2
62919,42.86,2015,10221,1
62920,53.88,2015,10221,8
62921,59.25,2015,10221,5
62922,43.55,2015,10221,7
62923,48.4,2015,10221,6
62924,53.62,2015,10221,9
62925,54.66,2015,10221,4
62926,77.25,2015,10222,2
62927,53.92,2015,10222,1
62928,64.15,2015,10222,8
62929,49.5,2015,10222,4
62930,51.33,2015,10222,7
62931,62.48,2015,10223,2
62932,33.25,2015,10223,1
62933,45.2,2015,10223,8
62934,63,2015,10224,2
62935,43.94,2015,10224,1
62936,55.61,2015,10224,8
62937,39.83,2015,10224,4
62938,50.42,2015,10224,7
62939,65.95,2015,10225,2
62940,40.12,2015,10225,1
62941,51.58,2015,10225,8
62942,52.69,2015,10225,7
62943,44.78,2015,10225,9
62944,50.16,2015,10225,11
62945,57.8,2015,10225,3
62946,42.08,2015,10225,4
62947,64.04,2015,10227,2
62948,37.22,2015,10227,1
62949,58.11,2015,10227,8
62950,48.5,2015,10227,7
62951,52,2015,10227,6
62952,52.16,2015,10227,9
62953,73.54,2015,10228,2
62954,47.55,2015,10228,1
62955,58.71,2015,10228,8
62956,75.69,2015,10229,2
62957,53.8,2015,10229,11
62958,58.45,2015,10229,1
62959,66.47,2015,10229,8
62960,54,2015,10229,4
62961,68.5,2015,10231,2
62962,37.66,2015,10231,1
62963,53.89,2015,10231,8
62964,51.14,2015,10231,9
62965,42.5,2015,10231,3
62966,39.44,2015,10231,4
62967,79.46,2015,10232,2
62968,48.68,2015,10232,1
62969,66.47,2015,10232,8
62970,77.9,2015,10232,5
62971,67.8,2015,10232,6
62972,63.75,2015,10232,11
62973,75.64,2015,10232,3
62974,60.3,2015,10232,9
62975,58.56,2015,10232,4
62976,71.67,2015,10233,2
62977,48,2015,10233,1
62978,58.8,2015,10233,8
62979,60.14,2015,10233,7
62980,57.5,2015,10233,6
62981,45.28,2015,10233,3
62982,67,2015,10233,9
62983,47.2,2015,10233,4
62984,72.11,2015,10234,2
62985,56.85,2015,10234,1
62986,64.87,2015,10234,8
62987,61.5,2015,10234,7
62988,66.75,2015,10234,6
62989,73.35,2015,10236,2
62990,53.45,2015,10236,1
62991,61.74,2015,10236,8
62992,67.5,2015,10236,5
62993,56.73,2015,10236,7
62994,66.58,2015,10236,3
62995,56.35,2015,10236,4
62996,53.85,2015,10237,2
62997,41.05,2015,10237,1
62998,50,2015,10237,8
62999,44,2015,10237,4
63000,53,2015,10237,7
63001,72.8,2015,10239,2
63002,46.14,2015,10239,1
63003,63.89,2015,10239,8
63004,47,2015,10239,7
63005,60.2,2015,10239,6
63006,54.25,2015,10239,3
63007,58.85,2015,10239,9
63008,52.42,2015,10239,4
63009,61.16,2015,10240,2
63010,52.56,2015,10240,1
63011,56.53,2015,10240,8
63012,35.75,2015,10240,9
63013,68.25,2015,10241,2
63014,34.54,2015,10241,1
63015,52.86,2015,10241,8
63016,41.14,2015,10241,7
63017,52.83,2015,10241,6
63018,59.75,2015,10241,3
63019,49.83,2015,10241,9
63020,39.16,2015,10241,4
63021,73.55,2015,10242,2
63022,48.44,2015,10242,1
63023,59.22,2015,10242,8
63024,57.88,2015,10242,7
63025,61.5,2015,10242,9
63026,65.2,2015,10242,11
63027,65.06,2015,10242,3
63028,49.23,2015,10242,4
63029,74.61,2015,10243,2
63030,50.3,2015,10243,1
63031,51.33,2015,10243,8
63032,78,2015,10243,9
63033,72.16,2015,10245,2
63034,56.5,2015,10245,1
63035,59,2015,10245,8
63036,51.4,2015,10245,7
63037,64.6,2015,10245,9
63038,46.63,2015,10245,4
63039,69.57,2015,10246,2
63040,45.2,2015,10246,1
63041,60.69,2015,10246,8
63042,60.75,2015,10246,5
63043,55.5,2015,10246,7
63044,59.2,2015,10246,9
63045,48.33,2015,10246,4
63046,41.76,2015,10249,1
63047,44.55,2015,10249,4
63048,54.7,2015,10249,8
63049,68.63,2015,10249,2
63050,48.44,2015,10249,7
63051,45.75,2015,10250,6
63052,49.5,2015,10250,4
63053,51.71,2015,10250,9
63054,41.98,2015,10250,1
63055,57.6,2015,10250,11
63056,48.83,2015,10250,8
63057,65.8,2015,10250,2
63058,53,2015,10250,7
63059,59.85,2015,10251,6
63060,55.13,2015,10251,5
63061,56.11,2015,10251,4
63062,56.95,2015,10251,9
63063,48.44,2015,10251,1
63064,72.19,2015,10251,3
63065,57.5,2015,10251,11
63066,60.33,2015,10251,8
63067,74.01,2015,10251,2
63068,54.64,2015,10251,7
63069,26.64,2015,10252,1
63070,46.5,2015,10252,9
63071,46,2015,10252,8
63072,59.44,2015,10252,2
63073,36.83,2015,10252,7
63074,45.78,2015,10253,1
63075,67,2015,10253,4
63076,58.71,2015,10253,8
63077,78,2015,10253,2
63078,62,2015,10253,7
63079,34.75,2015,10254,1
63080,50.09,2015,10254,4
63081,59.52,2015,10254,8
63082,63.09,2015,10254,2
63083,34.53,2015,10255,1
63084,55.16,2015,10255,8
63085,61.36,2015,10255,2
63086,47.67,2015,10255,7
63087,54.85,2015,10256,1
63088,53.33,2015,10256,8
63089,71.53,2015,10256,2
63090,58.33,2015,10256,7
63091,34.82,2015,10257,1
63092,58.2,2015,10257,8
63093,66.23,2015,10257,2
63094,34.89,2015,10258,1
63095,42.42,2015,10258,4
63096,52.33,2015,10258,8
63097,61.54,2015,10258,2
63098,41.46,2015,10258,7
63099,51.71,2015,10259,6
63100,41.11,2015,10259,4
63101,55.2,2015,10259,9
63102,31.21,2015,10259,1
63103,50.25,2015,10259,10
63104,54.86,2015,10259,8
63105,61.37,2015,10259,2
63106,45.67,2015,10259,7
63107,73,2015,10260,6
63108,52.4,2015,10260,4
63109,59.25,2015,10260,9
63110,43.21,2015,10260,1
63111,64.83,2015,10260,3
63112,58.9,2015,10260,8
63113,75.83,2015,10260,2
63114,53.09,2015,10260,7
63115,40.18,2015,10261,1
63116,41.36,2015,10261,4
63117,48.21,2015,10261,8
63118,64.08,2015,10261,2
63119,47.86,2015,10261,7
63120,48.6,2015,10262,6
63121,54.84,2015,10262,4
63122,47.6,2015,10262,9
63123,42.3,2015,10262,1
63124,60.83,2015,10262,3
63125,60.95,2015,10262,8
63126,69.22,2015,10262,2
63127,45.92,2015,10262,7
63128,57,2015,10263,4
63129,42.75,2015,10263,9
63130,58.72,2015,10263,1
63131,64.92,2015,10263,8
63132,78,2015,10263,2
63133,56.38,2015,10263,7
63134,40.78,2015,10264,4
63135,52.5,2015,10264,9
63136,43.63,2015,10264,1
63137,51.8,2015,10264,11
63138,56.04,2015,10264,8
63139,69,2015,10264,2
63140,47.6,2015,10264,7
63141,35,2015,10265,1
63142,68.25,2015,10265,2
63143,39.09,2015,10266,1
63144,59.86,2015,10266,8
63145,61.95,2015,10266,2
63146,45.2,2015,10266,7
63147,42.67,2015,10267,1
63148,48.8,2015,10267,8
63149,65.75,2015,10267,2
63150,44.38,2015,10268,1
63151,42.44,2015,10268,4
63152,60.35,2015,10268,8
63153,73.35,2015,10268,2
63154,41.81,2015,10269,1
63155,42.57,2015,10269,4
63156,58.84,2015,10269,8
63157,65.47,2015,10269,2
63158,49.88,2015,10269,7
63159,52.63,2015,10270,6
63160,44.29,2015,10270,9
63161,33.05,2015,10270,1
63162,44.9,2015,10270,8
63163,57.54,2015,10270,2
63164,43.3,2015,10270,7
63165,58.57,2015,10271,6
63166,55.6,2015,10271,4
63167,58.71,2015,10271,9
63168,43.18,2015,10271,1
63169,65.25,2015,10271,11
63170,58.3,2015,10271,8
63171,69.23,2015,10271,2
63172,53.85,2015,10271,7
63173,49.33,2015,10272,1
63174,49.83,2015,10272,8
63175,64.55,2015,10272,2
63176,21.14,2015,10273,1
63177,41.17,2015,10273,4
63178,48.35,2015,10273,8
63179,58.3,2015,10273,2
63180,53.22,2015,10274,6
63181,46.1,2015,10274,4
63182,52,2015,10274,9
63183,45.9,2015,10274,1
63184,55.04,2015,10274,8
63185,69.34,2015,10274,2
63186,52.71,2015,10274,7
63187,31,2015,10275,1
63188,34.2,2015,10275,4
63189,47.43,2015,10275,8
63190,62.56,2015,10275,2
63191,38.7,2015,10276,4
63192,29,2015,10276,11
63193,31.48,2015,10276,1
63194,43.38,2015,10276,10
63195,50.57,2015,10276,8
63196,63.79,2015,10276,2
63197,40.4,2015,10276,7
63198,62.33,2015,10277,6
63199,53.31,2015,10277,4
63200,48.2,2015,10277,9
63201,43.52,2015,10277,1
63202,51.5,2015,10277,3
63203,56.53,2015,10277,8
63204,73.76,2015,10277,2
63205,65,2015,10277,7
63206,38.5,2015,10279,1
63207,64.75,2015,10279,9
63208,49.63,2015,10279,8
63209,66.42,2015,10279,2
63210,56.4,2015,10280,6
63211,66.33,2015,10280,5
63212,47.75,2015,10280,4
63213,61.8,2015,10280,9
63214,38.53,2015,10280,1
63215,57.14,2015,10280,3
63216,52.06,2015,10280,8
63217,71.98,2015,10280,2
63218,54.89,2015,10280,7
63219,35.94,2015,10281,1
63220,47.13,2015,10281,4
63221,61.35,2015,10281,8
63222,65.61,2015,10281,2
63223,47.63,2015,10281,7
63224,43.36,2015,10282,1
63225,59.17,2015,10282,8
63226,67.38,2015,10282,2
63227,48.33,2015,10282,7
63228,24.13,2015,10283,1
63229,53.5,2015,10283,9
63230,47.92,2015,10283,8
63231,61.47,2015,10283,2
63232,37,2015,10284,4
63233,46,2015,10284,9
63234,41.25,2015,10284,1
63235,48.42,2015,10284,8
63236,65.04,2015,10284,2
63237,43.83,2015,10284,7
63238,68.25,2015,10285,6
63239,66.4,2015,10285,4
63240,64.5,2015,10285,9
63241,41.3,2015,10285,1
63242,64.33,2015,10285,8
63243,73.57,2015,10285,2
63244,53.7,2015,10285,7
63245,37.93,2015,10286,1
63246,48.92,2015,10286,8
63247,62.41,2015,10286,2
63248,48.5,2015,10286,7
63249,55.75,2015,10287,6
63250,62,2015,10287,5
63251,50.05,2015,10287,4
63252,62.59,2015,10287,9
63253,42.36,2015,10287,1
63254,52.86,2015,10287,3
63255,55,2015,10287,11
63256,62.53,2015,10287,8
63257,72.61,2015,10287,2
63258,57.96,2015,10287,7
63259,57.39,2015,10288,6
63260,60.6,2015,10288,5
63261,52.63,2015,10288,4
63262,59.52,2015,10288,9
63263,46.7,2015,10288,1
63264,67.5,2015,10288,3
63265,64.2,2015,10288,8
63266,72.23,2015,10288,2
63267,55.09,2015,10288,7
63268,60,2015,10289,5
63269,52.38,2015,10289,4
63270,54,2015,10289,9
63271,44.12,2015,10289,1
63272,46.5,2015,10289,3
63273,70.33,2015,10289,11
63274,57.29,2015,10289,8
63275,67.03,2015,10289,2
63276,44.26,2015,10289,7
63277,24.2,2015,10290,1
63278,44.25,2015,10290,4
63279,50.17,2015,10290,8
63280,59.29,2015,10290,2
63281,50.4,2015,10291,5
63282,51.83,2015,10291,4
63283,49.4,2015,10291,9
63284,45.3,2015,10291,1
63285,62,2015,10291,3
63286,88.45,2015,10291,11
63287,55.86,2015,10291,8
63288,70.37,2015,10291,2
63289,54.54,2015,10291,7
63290,51.71,2015,10292,6
63291,54.67,2015,10292,4
63292,54.6,2015,10292,9
63293,44.94,2015,10292,1
63294,57.83,2015,10292,8
63295,71.3,2015,10292,2
63296,52.62,2015,10292,7
63297,27.61,2015,10293,1
63298,43,2015,10293,4
63299,49.78,2015,10293,8
63300,65.23,2015,10293,2
63301,39.29,2015,10293,9
63302,42.57,2015,10294,1
63303,61.38,2015,10294,8
63304,62.39,2015,10294,2
63305,38.97,2015,10295,1
63306,55.41,2015,10295,8
63307,62.74,2015,10295,2
63308,43.43,2015,10295,7
63309,25.67,2015,10296,1
63310,42.75,2015,10296,8
63311,56.13,2015,10296,2
63312,25.9,2015,10297,1
63313,55.67,2015,10297,8
63314,65.39,2015,10297,2
63315,24.46,2015,10298,1
63316,28.83,2015,10298,4
63317,44.61,2015,10298,8
63318,58.75,2015,10298,2
63319,41.25,2015,10299,4
63320,59.5,2015,10299,9
63321,42.64,2015,10299,1
63322,74.2,2015,10299,3
63323,56.8,2015,10299,8
63324,70.79,2015,10299,2
63325,59.93,2015,10300,6
63326,65.42,2015,10300,5
63327,54.57,2015,10300,4
63328,61.42,2015,10300,9
63329,47.42,2015,10300,1
63330,78.55,2015,10300,3
63331,62.67,2015,10300,11
63332,61.89,2015,10300,8
63333,74.56,2015,10300,2
63334,60,2015,10300,7
63335,63.21,2015,10301,6
63336,57.5,2015,10301,5
63337,46.09,2015,10301,4
63338,64.25,2015,10301,9
63339,50.74,2015,10301,1
63340,53.17,2015,10301,11
63341,60.79,2015,10301,8
63342,74.87,2015,10301,2
63343,57.29,2015,10301,7
63344,28.75,2015,10302,1
63345,36.5,2015,10302,8
63346,57.33,2015,10302,2
63347,34.67,2015,10303,1
63348,66.56,2015,10303,2
63349,41.1,2015,10304,1
63350,69.58,2015,10304,8
63351,69.56,2015,10304,2
63352,45,2015,10305,6
63353,43.43,2015,10305,4
63354,48.09,2015,10305,9
63355,31,2015,10305,1
63356,54.1,2015,10305,8
63357,59.11,2015,10305,2
63358,49.29,2015,10305,7
63359,28.11,2015,10306,1
63360,34.2,2015,10306,9
63361,52,2015,10306,8
63362,63.22,2015,10306,2
63363,63.43,2015,10307,5
63364,48.22,2015,10307,4
63365,59.29,2015,10307,9
63366,51.71,2015,10307,1
63367,54.63,2015,10307,8
63368,72.49,2015,10307,2
63369,50.59,2015,10307,7
63370,41.8,2015,10308,4
63371,47.17,2015,10308,9
63372,35.21,2015,10308,1
63373,47.32,2015,10308,8
63374,60.48,2015,10308,2
63375,45.2,2015,10308,7
63376,61.67,2015,10309,5
63377,37.67,2015,10309,4
63378,45.62,2015,10309,1
63379,56.65,2015,10309,8
63380,66.65,2015,10309,2
63381,43,2015,10309,7
63382,51.75,2015,10310,6
63383,57.83,2015,10310,5
63384,56.85,2015,10310,4
63385,53.21,2015,10310,9
63386,46.64,2015,10310,1
63387,73.76,2015,10310,3
63388,65.84,2015,10310,8
63389,76.34,2015,10310,2
63390,54.4,2015,10310,7
63391,65.14,2015,10311,6
63392,69.11,2015,10311,5
63393,52,2015,10311,4
63394,64,2015,10311,9
63395,50.1,2015,10311,1
63396,74.04,2015,10311,3
63397,60.43,2015,10311,8
63398,77.87,2015,10311,2
63399,57.92,2015,10311,7
63400,54.69,2015,10312,4
63401,60.33,2015,10312,9
63402,41.5,2015,10312,1
63403,61.11,2015,10312,8
63404,75.7,2015,10312,2
63405,43.4,2015,10312,7
63406,26.57,2015,10314,1
63407,46,2015,10314,8
63408,64.4,2015,10314,2
63409,59,2015,10315,6
63410,72.5,2015,10315,5
63411,50.97,2015,10315,4
63412,55.1,2015,10315,9
63413,42.34,2015,10315,1
63414,64.29,2015,10315,3
63415,57.95,2015,10315,8
63416,72.22,2015,10315,2
63417,51.62,2015,10315,7
63418,38.3,2015,10316,1
63419,47.25,2015,10316,9
63420,47,2015,10316,8
63421,63.1,2015,10316,2
63422,43.6,2015,10316,7
63423,71.75,2015,10317,6
63424,71.63,2015,10317,11
63425,54.29,2015,10317,4
63426,61.91,2015,10317,9
63427,60.89,2015,10317,1
63428,66.42,2015,10317,5
63429,46.5,2015,10317,10
63430,66.97,2015,10317,3
63431,64.29,2015,10317,8
63432,77.7,2015,10317,2
63433,59.43,2015,10317,7
63434,22.93,2015,10318,1
63435,54.22,2015,10318,8
63436,58.47,2015,10318,2
63437,30.69,2015,10319,1
63438,41.4,2015,10319,4
63439,51.14,2015,10319,8
63440,64.22,2015,10319,2
63441,39.86,2015,10319,7
63442,47.33,2015,10320,1
63443,47.5,2015,10320,4
63444,55.9,2015,10320,8
63445,73.75,2015,10320,2
63446,52,2015,10321,1
63447,59.77,2015,10321,8
63448,75.31,2015,10321,2
63449,72.4,2015,10322,6
63450,58,2015,10322,5
63451,54.11,2015,10322,4
63452,59.75,2015,10322,9
63453,57,2015,10322,1
63454,57.8,2015,10322,3
63455,69,2015,10322,11
63456,61.84,2015,10322,8
63457,77.21,2015,10322,2
63458,56.02,2015,10322,7
63459,29.94,2015,10323,1
63460,46.82,2015,10323,8
63461,63.5,2015,10323,2
63462,45.11,2015,10323,7
63463,60,2015,10324,5
63464,42.08,2015,10324,4
63465,43.26,2015,10324,1
63466,68,2015,10324,3
63467,60.07,2015,10324,8
63468,68.17,2015,10324,2
63469,57.5,2015,10324,7
63470,35.5,2015,10325,4
63471,47.25,2015,10325,9
63472,37.64,2015,10325,1
63473,52.37,2015,10325,8
63474,67.43,2015,10325,2
63475,49.13,2015,10325,7
63476,35.86,2015,10326,1
63477,56,2015,10326,8
63478,64.9,2015,10326,2
63479,43.78,2015,10326,7
63480,33.75,2015,10327,1
63481,31.6,2015,10327,4
63482,47,2015,10327,8
63483,62.2,2015,10327,2
63484,24.83,2015,10328,1
63485,33.8,2015,10328,4
63486,48.27,2015,10328,8
63487,63.79,2015,10328,2
63488,69.5,2015,10329,6
63489,55.25,2015,10329,5
63490,57.56,2015,10329,4
63491,61.08,2015,10329,9
63492,48.44,2015,10329,1
63493,66.8,2015,10329,11
63494,60.08,2015,10329,8
63495,68.93,2015,10329,2
63496,50.56,2015,10329,7
63497,17.5,2015,10330,1
63498,57.75,2015,10330,5
63499,42.1,2015,10330,8
63500,52.22,2015,10330,2
63501,34.67,2015,10330,7
